5/24/2023 13:18:40,,19,Female,Asian,,International,English,3,JAPN 10C First Year Japanese III,0,No,No,Very Often,Sometimes,Very Often,Sometimes,Sometimes,Sometimes,Often,2,3,5,0,1,Yes,30,7,3,3,0,8,6,5,4,4,4,4,A,A,6th,1st,5th,2nd,4th,3rd,7th,,10,9,8,7,5,10,10,7,9,7,10,10,10,8,9,7,6,10,10,5,10,4,2,8,5,7,6,9,JAPN 10C First Year Japanese III,A17471896
5/24/2023 13:40:03,,20,Male,Hispanic or Latino,,Domestic,English,1,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Sometimes,Often,Sometimes,Occasionally,Occasionally,2,5,50,3,3,No,0,6,8,4,0,7,7,7,6,4,7,6,C,C,6th,3rd,2nd,1st,4th,5th,7th,,8,8,7,9,2,5,8,7,8,8,8,0,8,5,0,6,2,6,8,9,6,3,0,9,7,8,6,2,JAPN 10C First Year Japanese III,A16802759
5/24/2023 15:29:42,,19,Female,Asian,,Domestic,English,1,CHIN 10CD First Year Chinese/Dialect III,6,No,No,Very Often,Very Often,Occasionally,Often,Very Often,Sometimes,Sometimes,0,0,4,0,0,No,0,8,6,2,0,10,8,10,6,3,3,8,A,A,1st,3rd,4th,2nd,5th,6th,7th,,10,10,10,10,7,10,10,10,10,7,10,6,10,8,10,10,3,7,10,10,10,1,0,10,8,10,3,10,CHIN 10CD First Year Chinese/Dialect III,A16892687
5/24/2023 16:13:40,,19,Male,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1D Spanish Conversation,6,No,No,Very Often,Often,Never,Occasionally,Never,Never,Sometimes,5,5,5,0,3,No,0,0,0,0,0,10,10,10,7,6,5,8,A,A,1st,5th,2nd,3rd,4th,6th,7th,,10,10,10,4,10,10,10,10,10,7,10,10,7,10,10,10,10,10,10,10,10,0,0,5,3,6,10,10,LISP 1D Spanish Conversation,A17468812
5/24/2023 18:37:54,,23,Female,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1C Spanish Conversation,0,No,Yes,Very Often,Occasionally,Sometimes,Sometimes,Very Often,Infrequently,Infrequently,2,2,10,2,3,No,0,7,3,2,0,8,6,9,3,5,5,5,B,B,1st,5th,2nd,4th,3rd,6th,7th,,10,6,10,5,7,7,10,10,10,10,9,10,9,10,10,10,7,9,10,10,7,7,1,9,7,8,7,10,LISP 1C Spanish Conversation,A59018076
5/24/2023 19:26:28,,23,Male,"Asian, Hispanic or Latino",,Domestic,English,1,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Sometimes,Very Often,Occasionally,Occasionally,Rarely,30,5,10,30,30,No,0,2,10,2,0,10,10,8,4,5,2,3,B,B,6th,3rd,4th,2nd,1st,5th,7th,,6,10,3,8,2,6,10,8,10,10,8,0,10,5,5,10,10,10,10,10,10,0,0,10,6,10,4,1,JAPN 10C First Year Japanese III,A17183414
5/24/2023 19:29:12,,20,Non Binary,White or Caucasian,,Domestic,English,1,JAPN 10C First Year Japanese III,4,No,No,Very Often,Very Often,Often,Sometimes,Occasionally,Occasionally,Sometimes,3,1,1,2,1,Yes,5,5,8,6,1,10,7,9,6,6,5,6,A,A,6th,4th,2nd,3rd,1st,5th,7th,,10,7,7,8,3,10,7,7,8,8,8,5,8,5,5,8,4,8,10,9,5,7,2,9,6,8,3,2,,
5/24/2023 20:25:43,,18,Male,Asian,,International,Mandarin Chinese,2,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Very Often,Never,Rarely,Rarely,Sometimes,0,2,5,0,0,Yes,30,7,2,1,0,0,1,0,3,6,6,2,A,A,6th,2nd,1st,4th,3rd,5th,7th,,4,3,7,5,1,7,6,3,6,5,4,0,7,5,5,2,0,5,3,3,2,6,7,2,3,2,0,0,JAPN 10C First Year Japanese III,A17341154
5/24/2023 20:53:33,,18,Female,Asian,,Domestic,Vietnamese,2,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Very Often,Often,Very Often,Sometimes,Very Often,7,30,30,5,2,No,0,4,7,5,3,10,8,7,8,9,6,9,A,A,6th,1st,4th,2nd,3rd,5th,7th,N/A,10,10,8,10,5,7,9,10,8,8,10,4,9,5,5,10,9,8,10,10,7,3,0,10,2,7,8,5,JAPN 10C First Year Japanese III,A17462082
5/24/2023 21:15:14,,23,Female,"Asian, White or Caucasian",,Domestic,English,2,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Sometimes,Occasionally,Occasionally,Sometimes,Often,0,2,7,0,0,Yes,2,7,7,3,0,9,10,8,5,8,6,7,A,B,7th,3rd,2nd,5th,4th,6th,1st,I have to take this for my master's program ,10,9,10,9,10,10,8,7,8,9,10,6,8,8,5,9,9,9,10,8,8,10,2,8,10,8,10,5,JAPN 10C First Year Japanese III,
5/24/2023 21:30:52,,19,Female,Asian,,Domestic,Mandarin Chinese,3,JAPN 10C First Year Japanese III,0,No,No,Very Often,Very Often,Very Often,Very Often,Very Often,Sometimes,Very Often,0,0,0,0,0,Yes,30,6,6,6,2,10,10,10,6,7,7,5,A,A,4th,3rd,5th,2nd,1st,6th,7th,,8,10,7,8,5,8,7,10,7,8,8,7,10,5,5,8,7,8,9,5,7,5,0,10,6,8,8,8,JAPN 10C First Year Japanese III,A16880919
5/24/2023 22:06:36,,20,Male,Asian,,Domestic,English,1,JAPN 20C Second Year Japanese III,2,No,No,Very Often,Very Often,Very Often,Sometimes,Sometimes,Infrequently,Infrequently,0,0,7,4,0,Yes,30,3,6,4,0,10,8,10,6,7,4,7,A,A,6th,1st,4th,3rd,2nd,5th,7th,,7,9,9,8,0,7,5,9,6,7,4,0,5,5,4,9,0,6,10,8,8,0,0,10,6,7,3,0,JAPN 20C Second Year Japanese III,A16961170
5/24/2023 23:03:16,,20,Male,Asian,,Domestic,English,1,CHIN 20CD Second Year Chinese/Dialect III,3,No,No,Very Often,Very Often,Infrequently,Occasionally,Occasionally,Infrequently,Infrequently,8,4,4,8,2,No,0,2,8,7,3,10,8,10,5,6,6,4,A,A,1st,5th,4th,3rd,2nd,6th,7th,,10,10,8,7,3,10,7,7,7,7,8,3,6,5,6,8,3,7,10,5,7,5,0,10,5,8,5,6,CHIN 20CD Second Year Chinese/Dialect III,A16241679
5/24/2023 23:13:00,,20,Female,Asian,,Domestic,Mandarin Chinese,2,JAPN 10C First Year Japanese III,1,No,No,Very Often,Very Often,Occasionally,Infrequently,Sometimes,Infrequently,Very Often,0,3,5,0,0,No,0,5,7,3,1,8,5,8,4,7,2,4,A,A,7th,2nd,6th,3rd,5th,4th,1st,,9,8,6,5,0,8,9,10,7,9,10,0,8,0,0,6,0,9,10,10,10,0,0,8,6,10,1,0,JAPN 10C First Year Japanese III,
5/25/2023 0:08:21,,19,Male,"Asian, Turkish",Turkish,Domestic,English,1,LISP 1C Spanish Conversation,0,No,No,Very Often,Often,Very Often,Occasionally,Sometimes,Sometimes,Infrequently,2,5,4,4,3,Yes,5,2,9,9,0,8,8,5,5,6,2,6,C,C,5th,3rd,1st,4th,2nd,6th,7th,,10,8,7,3,5,2,10,6,9,3,10,0,10,0,0,6,5,7,10,7,6,10,6,4,9,0,10,5,LISP 1C Spanish Conversation,A17491194
5/25/2023 1:11:21,,22,Male,Asian,,Domestic,English,2,CHIN 20CD Second Year Chinese/Dialect III,0,Yes,Yes,Very Often,Very Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,15,20,0,20,30,No,0,0,10,10,10,10,0,10,10,10,10,10,B,B,1st,5th,2nd,3rd,4th,6th,7th,,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,0,10,10,10,CHIN 20CD Second Year Chinese/Dialect III,A16130207
5/25/2023 9:02:38,,20,Male,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,4,No,No,Very Often,Very Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,0,5,3,0,3,Yes,0,2,10,4,0,10,8,5,5,9,5,4,B,B,6th,3rd,5th,1st,4th,2nd,7th,,10,10,8,9,4,8,10,9,8,10,10,3,10,3,4,10,7,10,10,10,8,0,0,10,8,10,3,5,LISP 1D Spanish Conversation,A16774367
5/25/2023 11:38:20,,19,Female,White or Caucasian,,Domestic,English,0,LISP 1D Spanish Conversation,4,No,No,Often,Very Often,Often,Very Often,Very Often,Sometimes,Very Often,16,2,40,10,10,No,0,3,7,5,4,10,7,8,6,7,4,8,A,A,6th,4th,5th,1st,2nd,3rd,7th,,10,10,5,8,7,8,10,8,10,8,10,10,10,5,5,10,10,10,10,10,8,5,0,10,5,9,7,5,LISP 1D Spanish Conversation,A17508227
5/25/2023 12:42:11,,20,Female,Asian,,Domestic,English,2,CHIN 100CN Third Year Chinese/Non Native III,6,Yes,Yes,Very Often,Very Often,Often,Very Often,Very Often,Very Often,Very Often,20,200,150,5,8,Yes,6,0,10,10,10,10,8,8,8,7,7,10,A,A,1st,2nd,6th,3rd,4th,5th,7th,,8,10,3,10,5,8,9,10,8,5,8,5,7,5,7,10,7,9,10,5,6,0,0,10,6,10,10,10,,
5/25/2023 12:51:31,,21,Female,Hispanic or Latino,,Domestic,English,1,LISP 1D Spanish Conversation,6,Yes,Yes,Very Often,Occasionally,Often,Often,Often,Rarely,Often,5,0,10,0,15,Yes,10,2,7,3,1,10,6,8,4,7,7,7,A,B,1st,4th,5th,2nd,3rd,6th,7th,,8,8,9,8,6,6,10,8,9,9,6,8,9,8,10,10,6,10,10,9,9,1,0,10,6,8,5,10,LISP 1D Spanish Conversation,A16272621
5/25/2023 13:15:14,,19,Male,Hispanic or Latino,,Domestic,English,2,JAPN 10C First Year Japanese III,0,No,No,Very Often,Often,Sometimes,Often,Often,Often,Very Often,5,10,15,2,10,No,0,0,8,4,0,9,9,10,7,6,4,8,A,B,7th,2nd,3rd,1st,5th,6th,4th,talk with new friends,8,10,5,8,5,8,10,8,8,10,6,7,8,5,5,8,8,5,8,10,8,2,0,10,7,8,10,5,JAPN 10C First Year Japanese III,
5/25/2023 13:31:09,,22,Male,Asian,,Domestic,Yue Chinese,3,CHIN 100CN Third Year Chinese/Non Native III,6,Yes,Yes,Very Often,Very Often,Infrequently,Sometimes,Occasionally,Often,Often,10,25,25,4,3,No,0,2,9,8,9,10,7,10,8,10,7,10,A,A,1st,2nd,6th,3rd,4th,5th,7th,,7,10,3,10,8,10,10,8,9,9,5,7,10,5,7,10,8,10,10,8,8,2,5,3,7,8,7,7,CHIN 100CN Third Year Chinese/Non Native III,A16125557
5/25/2023 15:27:21,,20,Male,Asian,,Domestic,English,1,CHIN 20CD Second Year Chinese/Dialect III,6,Yes,Yes,Very Often,Very Often,Often,Occasionally,Occasionally,Infrequently,Infrequently,10,0,10,0,0,No,0,3,8,6,1,8,7,7,7,5,3,7,A,A,4th,5th,1st,3rd,2nd,6th,7th,,8,8,8,5,4,4,7,8,8,8,8,8,8,3,8,8,6,8,8,8,5,2,1,8,6,5,7,8,CHIN 20CD Second Year Chinese/Dialect III,A16963492
5/25/2023 16:19:49,,19,Female,"Asian, White or Caucasian",,Domestic,English,2,LISP 1D Spanish Conversation,4,No,No,Very Often,Very Often,Infrequently,Infrequently,Infrequently,Sometimes,Occasionally,2,5,2,3,2,No,0,1,8,7,2,8,8,10,8,10,10,7,A,A,5th,3rd,1st,4th,2nd,6th,7th,,10,9,7,8,5,9,10,9,9,7,7,9,8,9,10,9,9,10,10,10,10,6,2,7,7,10,8,10,LISP 1D Spanish Conversation,A17514950
5/25/2023 16:48:20,,21,Male,Asian,,Domestic,English,1,LISP 1D Spanish Conversation,2,No,No,Very Often,Very Often,Never,Infrequently,Often,Sometimes,Sometimes,0,5,10,0,0,No,0,6,5,2,2,4,6,5,4,8,6,8,A,A,7th,4th,1st,3rd,5th,2nd,6th,Career Prospects,8,5,10,3,8,7,8,6,6,8,8,0,5,0,0,5,8,7,6,10,8,10,4,6,7,5,8,0,LISP 1D Spanish Conversation,A15831022
5/25/2023 17:02:00,,18,Male,Asian,,Domestic,English,2,CHIN 100CN Third Year Chinese/Non Native III,6,Yes,Yes,Very Often,Very Often,Rarely,Very Often,Often,Occasionally,Very Often,30,0,30,25,50,No,0,0,10,10,8,10,10,5,8,7,4,7,A,A,1st,2nd,5th,6th,4th,7th,3rd,"Expanding opportunities (forging connections, career opportunities, etc.)",8,10,6,10,10,6,10,7,10,9,5,6,8,5,10,10,8,10,10,10,10,5,0,10,3,8,6,7,,
5/25/2023 20:32:13,,18,Female,Asian,,Domestic,Vietnamese,2,LISP 1D Spanish Conversation,4,No,No,Very Often,Sometimes,Sometimes,Occasionally,Occasionally,Occasionally,Occasionally,0,0,0,0,0,No,0,6,9,4,2,6,6,8,5,4,4,5,A,A,5th,4th,1st,2nd,3rd,6th,7th,,8,5,8,6,5,7,7,6,8,5,8,2,6,6,5,7,6,6,10,6,6,9,4,6,7,6,6,6,LISP 1D Spanish Conversation,A17335645
5/25/2023 21:18:39,,19,Female,Asian,,Domestic,English,3,JAPN 10C First Year Japanese III,2,No,No,Very Often,Often,Very Often,Sometimes,Sometimes,Rarely,Sometimes,4,0,4,10,0,Yes,30,1,6,6,3,10,3,6,4,6,3,6,A,A,5th,4th,3rd,2nd,1st,6th,7th,,7,8,6,6,8,3,9,8,7,6,9,0,9,0,1,7,5,8,8,9,8,0,0,8,7,6,8,5,JAPN 10C First Year Japanese III,A17535083
5/25/2023 22:03:55,,18,Female,Asian,,Domestic,Mandarin Chinese,2,LISP 1A Spanish Conversation,3,No,No,Very Often,Very Often,Very Often,Sometimes,Sometimes,Sometimes,Sometimes,15,15,15,15,15,No,0,7,5,4,4,10,4,7,6,6,6,5,A,A,6th,5th,2nd,3rd,1st,4th,7th,,6,9,7,7,7,6,8,7,9,9,9,5,8,5,5,5,5,5,7,7,4,5,3,4,5,7,7,5,LISP 1A Spanish Conversation,A17524108
5/26/2023 8:25:03,,20,Male,Asian,,International,Wu Chinese,3,LISP 1C Spanish Conversation,1,No,No,Very Often,Very Often,Rarely,Sometimes,Sometimes,Sometimes,Infrequently,2,0,0,0,1,No,0,7,6,4,3,8,8,10,7,7,7,7,A,A,3rd,6th,4th,5th,1st,2nd,7th,,9,8,8,8,8,9,9,9,9,9,9,10,8,9,9,9,9,9,9,5,9,8,0,7,7,8,8,9,LISP 1C Spanish Conversation,A17282448
5/26/2023 8:58:13,,19,Prefer not to Say,"Asian, White or Caucasian",,Domestic,English,3,CHIN 20CD Second Year Chinese/Dialect III,4,No,Yes,Very Often,Very Often,Often,Sometimes,Often,Sometimes,Sometimes,10,30,10,0,30,No,0,3,7,7,7,10,7,9,7,5,8,7,A,A,1st,6th,4th,2nd,3rd,5th,7th,,10,8,6,6,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,8,0,0,10,7,9,7,10,,
5/26/2023 9:13:41,,19,Female,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,4,No,No,Very Often,Often,Often,Often,Sometimes,Infrequently,Never,1,0,0,0,0,No,0,2,6,3,1,7,5,3,4,7,7,5,A,A,5th,4th,1st,3rd,2nd,6th,7th,,9,6,10,4,4,4,7,5,7,5,6,1,6,4,4,6,5,8,7,2,6,10,2,7,7,7,5,4,LISP 1C Spanish Conversation,A16887852
5/26/2023 10:20:23,,18,Female,White or Caucasian,,Domestic,English,2,LISP 1D Spanish Conversation,4,No,No,Very Often,Very Often,Occasionally,Sometimes,Occasionally,Occasionally,Occasionally,2,5,3,5,3,No,0,3,8,8,2,8,9,5,5,7,7,5,A,B,6th,4th,1st,3rd,2nd,5th,7th,,7,8,9,3,3,7,10,8,10,8,10,8,10,6,6,9,10,10,8,5,7,8,1,7,8,8,8,3,LISP 1D Spanish Conversation,A17342793
5/26/2023 11:56:21,,22,Male,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,2,No,No,Very Often,Often,Very Often,Often,Very Often,Very Often,Sometimes,5,5,10,3,10,Yes,15,3,7,5,2,10,10,9,7,8,7,7,B,B,5th,4th,1st,6th,2nd,7th,3rd,"For communicating with bilingual friends and others, especially since Spanish is so prevalent in San Diego.",10,10,8,9,9,10,10,10,10,9,8,10,9,8,10,10,9,10,10,10,9,10,0,10,7,9,7,10,LISP 1D Spanish Conversation,A15595796
5/26/2023 13:21:25,,22,Male,White or Caucasian,,Domestic,English,0,LISP 1D Spanish Conversation,4,No,No,Very Often,Very Often,Very Often,Very Often,Very Often,Very Often,Very Often,1,1,1,1,1,Yes,3,0,7,7,3,10,10,10,10,10,8,10,B,B,6th,5th,1st,3rd,2nd,7th,4th,to be able to speak to a close friend of mine and her family ,10,10,5,10,5,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,5,0,10,0,10,5,5,LISP 1D Spanish Conversation,A17145075
5/26/2023 13:40:32,,19,Female,Black or African American,,International,English,2,LISP 1C Spanish Conversation,3,No,No,Very Often,Very Often,Often,Often,Very Often,Often,Very Often,0,10,10,0,0,No,0,8,4,5,0,10,10,10,0,4,0,7,B,A,7th,4th,3rd,2nd,1st,5th,6th,I think learning another language is beneficial for increasing brain plasticity.,10,10,10,10,3,10,10,10,10,10,10,0,10,0,0,10,0,10,10,10,10,10,0,10,10,10,0,0,LISP 1C Spanish Conversation,A17699549
5/26/2023 13:43:45,,20,Female,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,1,No,No,Very Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,10,2,1,1,3,No,0,4,6,4,4,7,7,7,4,5,4,6,B,B,5th,4th,1st,2nd,3rd,6th,7th,,10,8,7,7,7,5,7,6,6,5,8,2,6,4,3,7,8,7,9,10,7,8,5,8,7,6,6,3,LISP 1C Spanish Conversation,A17022684
5/26/2023 14:29:13,,18,Male,Asian,,Domestic,English,1,LISP 1C Spanish Conversation,3,No,No,Often,Often,Infrequently,Infrequently,Infrequently,Rarely,Rarely,5,2,2,3,0,No,0,6,3,2,0,7,7,6,3,3,4,2,A,A,5th,6th,1st,4th,2nd,3rd,7th,,8,5,9,6,2,4,4,4,5,3,0,1,3,2,1,7,5,3,8,3,2,10,9,3,9,4,5,0,LISP 1D Spanish Conversation,A17308983
5/27/2023 13:25:19,,21,Female,"Hispanic or Latino, White or Caucasian",,Domestic,English,1,LISP 1D Spanish Conversation,3,Yes,Yes,Very Often,Very Often,Occasionally,Sometimes,Infrequently,Infrequently,Occasionally,10,0,5,4,0,Yes,2,3,7,4,0,9,7,8,6,5,4,5,A,A,1st,4th,3rd,5th,2nd,6th,7th,,3,7,5,5,7,3,7,6,6,5,2,8,6,5,9,9,7,7,9,10,4,3,0,10,5,9,7,8,LISP 1D Spanish Conversation,A16352222
5/27/2023 13:30:53,,18,Female,Asian,,Domestic,Bangla,3,LISP 1D Spanish Conversation,2,No,No,Very Often,Often,Often,Occasionally,Infrequently,Infrequently,Infrequently,1,0,6,0,10,Yes,30,4,7,6,1,7,7,5,3,8,7,5,A,A,2nd,5th,1st,4th,3rd,6th,7th,,10,8,10,8,9,8,9,7,8,6,7,10,8,9,9,7,8,9,10,8,8,10,2,6,6,6,8,8,LISP 1D Spanish Conversation,A17663796
5/27/2023 14:05:29,,19,Female,Asian,Indian,Domestic,Gujarati,1,LISP 1D Spanish Conversation,4,No,No,Very Often,Very Often,Rarely,Sometimes,Occasionally,Never,Never,3,4,0,5,2,No,0,5,10,0,0,10,10,10,5,10,8,6,A,A,6th,4th,5th,2nd,1st,7th,3rd,I want to be able to communicate with more people. Spanish is used a lot in California and many employers would grant a position to people who know Spanish and I want to have that edge when I apply for jobs.,0,9,6,10,10,5,10,10,10,10,3,10,6,10,10,10,10,10,10,0,3,10,5,5,6,10,10,10,LISP 1D Spanish Conversation,A16741746
5/27/2023 15:26:36,,18,Prefer not to Say,Hispanic or Latino,,Domestic,English,2,LISP 1D Spanish Conversation,6,Yes,Yes,Very Often,Very Often,Occasionally,Often,Often,Sometimes,Sometimes,20,5,3,3,2,No,0,2,8,8,6,10,10,10,8,8,7,8,B,B,1st,5th,4th,2nd,3rd,6th,7th,,2,9,8,2,9,1,9,6,6,2,1,9,10,9,9,8,7,7,7,5,2,0,0,0,2,7,7,10,LISP 1D Spanish Conversation,A17406239
5/27/2023 19:09:03,,21,Female,Hispanic or Latino,,Domestic,English,2,LISP 1D Spanish Conversation,4,Yes,Yes,Very Often,Very Often,Sometimes,Sometimes,Sometimes,Occasionally,Occasionally,2,0,2,0,0,Yes,0,1,10,9,7,10,9,8,8,7,7,9,A,A,1st,4th,5th,3rd,2nd,6th,7th,,8,9,3,5,8,8,10,10,10,10,7,5,10,7,6,10,10,10,10,9,9,6,3,9,8,10,10,8,LISP 1D Spanish Conversation,A17597667
5/27/2023 20:27:11,,20,Male,Asian,,Domestic,English,1,LISP 1D Spanish Conversation,4,No,No,Very Often,Infrequently,Very Often,Occasionally,Sometimes,Occasionally,Sometimes,4,2,10,0,3,Yes,20,3,7,5,3,9,10,7,5,8,4,8,B,Pass,7th,6th,1st,2nd,3rd,5th,4th,"Communicating with others in the community (friends, grocery workers, taqueria workers)",9,10,7,9,7,2,9,10,10,7,8,0,10,7,6,9,9,10,9,8,10,10,0,10,10,8,7,8,LISP 1D Spanish Conversation,A16404746
5/28/2023 11:04:53,,20,Female,White or Caucasian,,Domestic,English,1,LISP 1A Spanish Conversation,0,No,No,Very Often,Often,Infrequently,Often,Sometimes,Rarely,Infrequently,1,0,2,0,15,No,0,8,3,2,0,10,10,8,5,4,2,6,B,B,7th,5th,4th,3rd,6th,2nd,1st,Future career,10,9,10,6,10,4,9,9,10,8,7,4,8,6,5,8,10,8,10,7,3,0,0,8,8,7,9,7,LISP 1A Spanish Conversation,A16490538
5/28/2023 12:44:18,,20,Male,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,4,No,No,Very Often,Often,Often,Sometimes,Infrequently,Rarely,Rarely,2,1,0,1,3,Yes,27,7,9,6,3,7,5,4,5,6,5,3,B,B,4th,3rd,2nd,5th,1st,6th,7th,,9,9,7,2,6,8,8,6,10,6,7,4,5,4,5,8,6,9,9,6,7,10,2,4,6,7,8,6,LISP 1D Spanish Conversation,A16673575
5/28/2023 14:36:59,,21,Male,"Hispanic or Latino, White or Caucasian",,Domestic,English,2,LISP 1D Spanish Conversation,4,Yes,No,Very Often,Very Often,Often,Sometimes,Occasionally,Occasionally,Sometimes,4,3,8,3,2,No,0,2,9,8,7,8,6,3,7,8,8,5,A,A,2nd,3rd,1st,5th,4th,6th,7th,,9,9,7,7,6,7,6,6,7,6,8,6,6,4,7,8,6,6,9,8,5,6,2,8,4,7,6,6,LISP 1D Spanish Conversation,A16297078
5/28/2023 21:52:37,,21,Male,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,1,No,No,Very Often,Often,Rarely,Occasionally,Infrequently,Infrequently,Rarely,2,0,0,0,0,No,0,9,3,1,0,6,2,2,3,4,2,2,A,Pass,6th,5th,1st,4th,2nd,7th,3rd,Potential job opportunities,2,2,10,3,3,4,7,4,5,3,1,1,4,0,0,0,7,6,3,7,4,10,9,2,9,2,3,2,LISP 1D Spanish Conversation,A16632823
5/30/2023 8:15:32,,22,Female,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,1,No,No,Often,Sometimes,Rarely,Sometimes,Occasionally,Infrequently,Often,3,0,10,2,1,No,0,4,6,4,0,10,7,6,4,8,7,4,B,B,6th,4th,1st,3rd,2nd,5th,7th,,10,8,4,6,6,7,7,7,7,7,10,2,7,0,6,10,6,6,10,8,7,10,0,8,7,8,8,3,LISP 1D Spanish Conversation,A16142677
5/30/2023 11:02:00,,19,Female,Asian,,Domestic,English,2,LISP 1D Spanish Conversation,3,No,No,Very Often,Very Often,Sometimes,Often,Often,Sometimes,Sometimes,4,0,15,1,2,Yes,4,4,9,7,7,6,7,8,7,6,8,9,A,A,5th,2nd,3rd,4th,1st,6th,7th,,9,10,4,8,10,8,10,8,9,8,9,7,9,6,6,9,10,9,8,9,8,5,2,5,3,9,10,7,LISP 1D Spanish Conversation,a16779909
5/30/2023 11:17:58,,18,Male,"Hispanic or Latino, White or Caucasian",,Domestic,English,2,LISP17 Intermediate Spanish for the Social Sciences,6,No,No,Very Often,Very Often,Never,Sometimes,Occasionally,Rarely,Rarely,2,3,1,2,5,No,0,0,10,10,8,10,7,10,8,10,9,10,A,A,5th,6th,3rd,2nd,1st,4th,7th,,7,10,7,9,3,3,10,10,8,5,5,10,7,7,8,10,10,10,5,7,0,6,0,10,3,10,9,10,LISP17 Intermediate Spanish for the Social Sciences,A17294454
5/30/2023 12:06:12,,21,Female,Hispanic or Latino,,Domestic,English,2,LISP18 Intermediate Spanish for the Health Sciences,6,Yes,Yes,Sometimes,Sometimes,Often,Very Often,Often,Often,Often,45,10,15,30,30,No,0,0,10,10,10,10,10,10,10,10,10,10,A,A,1st,6th,4th,3rd,2nd,5th,7th,,10,10,0,5,10,10,10,10,10,7,10,10,10,5,10,10,10,10,10,10,10,0,0,10,0,10,8,10,LISP18 Intermediate Spanish for the Health Sciences,A16141981
5/30/2023 12:47:47,,19,Female,White or Caucasian,,Domestic,English,1,LISP 1D Spanish Conversation,6,No,No,Very Often,Very Often,Often,Very Often,Sometimes,Rarely,Sometimes,2,10,3,0,2,Yes,0,1,10,7,3,10,10,5,7,9,8,6,A,A,6th,5th,1st,4th,2nd,3rd,7th,,10,10,9,9,9,10,9,5,10,7,10,5,10,5,10,10,10,10,10,10,6,8,5,7,2,9,10,5,LISP 1D Spanish Conversation,A16719396
5/30/2023 12:56:07,,21,Female,White or Caucasian,,Domestic,English,2,LISP 1D Spanish Conversation,6,No,No,Often,Often,Sometimes,Often,Often,Sometimes,Often,5,0,8,5,5,No,0,0,9,9,7,10,10,10,9,7,7,10,A,A,2nd,5th,4th,3rd,1st,6th,7th,,10,10,2,9,9,6,9,9,9,9,10,9,10,10,10,10,10,10,10,10,8,0,0,10,2,10,1,10,LISP 1D Spanish Conversation,A17649114
5/30/2023 14:06:45,,24,Female,"Race or Ethnicity not listed here, Middle Eastern ",Middle Eastern,Domestic,Arabic,3,LISP 1C Spanish Conversation,0,No,No,Very Often,Often,Occasionally,Rarely,Often,Occasionally,Often,3,0,6,2,2,Yes,6,0,8,5,0,7,7,7,5,6,4,4,B,A,7th,5th,1st,4th,3rd,2nd,6th,"None of my family speaks Spanish, so family was truly my weakest motivator",7,7,10,9,9,6,9,8,8,5,6,0,5,5,5,6,7,6,7,7,2,5,0,7,5,5,7,0,LISP 1C Spanish Conversation,A16096706
5/30/2023 16:08:58,,21,Female,Hispanic or Latino,,Domestic,English,1,LISP 1D Spanish Conversation,1,Yes,No,Very Often,Sometimes,Infrequently,Often,Very Often,Infrequently,Sometimes,5,2,10,5,5,No,0,4,9,8,7,10,10,8,5,8,5,9,B,B,2nd,5th,1st,3rd,4th,6th,7th,,10,10,7,10,6,3,4,10,10,0,7,10,5,5,10,10,5,10,10,10,5,9,0,10,1,10,3,10,LISP 1D Spanish Conversation,A17625219